# Measured spectrum of the Sun from NREL using MODTRAN
# See https://www.nrel.gov/grid/solar-resource/spectra.html, bibref MCebKur
# Wavelength [A],Flux [erg cm^-2 A^-1 s^-1]
3.005710900000000038e+04,2.600000000000000089e+00
3.006614600000000064e+04,2.600000000000000089e+00
3.007518799999999828e+04,2.589999999999999858e+00
3.008423600000000079e+04,2.589999999999999858e+00
3.009328900000000067e+04,2.589999999999999858e+00
3.010234800000000178e+04,2.580000000000000071e+00
3.011141200000000026e+04,2.580000000000000071e+00
3.012048200000000361e+04,2.580000000000000071e+00
3.012955700000000070e+04,2.580000000000000071e+00
3.013863799999999901e+04,2.570000000000000284e+00
3.014772399999999834e+04,2.570000000000000284e+00
3.015681500000000233e+04,2.570000000000000284e+00
3.016591300000000047e+04,2.560000000000000053e+00
3.017501499999999942e+04,2.560000000000000053e+00
3.018412299999999959e+04,2.549999999999999822e+00
3.019323700000000099e+04,2.549999999999999822e+00
3.020235599999999977e+04,2.549999999999999822e+00
3.021148000000000320e+04,2.549999999999999822e+00
3.022061000000000058e+04,2.540000000000000036e+00
3.022974599999999919e+04,2.540000000000000036e+00
3.023888699999999881e+04,2.540000000000000036e+00
3.024803399999999965e+04,2.540000000000000036e+00
3.025718600000000151e+04,2.529999999999999805e+00
3.026634399999999732e+04,2.529999999999999805e+00
3.027550699999999779e+04,2.529999999999999805e+00
3.028467599999999948e+04,2.520000000000000018e+00
3.029385000000000218e+04,2.520000000000000018e+00
3.030302999999999884e+04,2.520000000000000018e+00
3.031221600000000035e+04,2.510000000000000231e+00
3.032140699999999924e+04,2.500000000000000000e+00
3.033060399999999936e+04,2.500000000000000000e+00
3.033980599999999686e+04,2.489999999999999769e+00
3.034901400000000285e+04,2.479999999999999982e+00
3.035822700000000259e+04,2.479999999999999982e+00
3.036744599999999991e+04,2.459999999999999964e+00
3.037667100000000210e+04,2.439999999999999947e+00
3.038590099999999802e+04,2.429999999999999716e+00
3.039513699999999881e+04,2.419999999999999929e+00
3.040437800000000061e+04,2.419999999999999929e+00
3.041362500000000000e+04,2.429999999999999716e+00
3.042287800000000061e+04,2.450000000000000178e+00
3.043213599999999860e+04,2.459999999999999964e+00
3.044139999999999782e+04,2.459999999999999964e+00
3.045066999999999825e+04,2.459999999999999964e+00
3.045994499999999971e+04,2.459999999999999964e+00
3.046922599999999875e+04,2.459999999999999964e+00
3.047851299999999901e+04,2.459999999999999964e+00
3.048780500000000029e+04,2.459999999999999964e+00
3.049710300000000279e+04,2.459999999999999964e+00
3.050640600000000268e+04,2.459999999999999964e+00
3.051571600000000035e+04,2.459999999999999964e+00
3.052503099999999904e+04,2.450000000000000178e+00
3.053435100000000239e+04,2.450000000000000178e+00
3.054367699999999604e+04,2.439999999999999947e+00
3.055300900000000183e+04,2.439999999999999947e+00
3.056234700000000157e+04,2.429999999999999716e+00
3.057169099999999889e+04,2.429999999999999716e+00
3.058103999999999724e+04,2.429999999999999716e+00
3.059039499999999680e+04,2.429999999999999716e+00
3.059975500000000102e+04,2.429999999999999716e+00
3.060912200000000303e+04,2.429999999999999716e+00
3.061849399999999878e+04,2.429999999999999716e+00
3.062787099999999919e+04,2.419999999999999929e+00
3.063725500000000102e+04,2.410000000000000142e+00
3.064664400000000023e+04,2.410000000000000142e+00
3.065603900000000067e+04,2.399999999999999911e+00
3.066543999999999869e+04,2.390000000000000124e+00
3.067484700000000157e+04,2.399999999999999911e+00
3.068425900000000183e+04,2.399999999999999911e+00
3.069367699999999604e+04,2.399999999999999911e+00
3.070310100000000239e+04,2.390000000000000124e+00
3.071253099999999904e+04,2.399999999999999911e+00
3.072196600000000035e+04,2.390000000000000124e+00
3.073140800000000309e+04,2.390000000000000124e+00
3.074085500000000320e+04,2.390000000000000124e+00
3.075030800000000090e+04,2.390000000000000124e+00
3.075976599999999962e+04,2.380000000000000338e+00
3.076923099999999977e+04,2.380000000000000338e+00
3.077870100000000093e+04,2.380000000000000338e+00
3.078817699999999968e+04,2.370000000000000107e+00
3.079765899999999965e+04,2.370000000000000107e+00
3.080714700000000084e+04,2.359999999999999876e+00
3.081664099999999962e+04,2.359999999999999876e+00
3.082614099999999598e+04,2.359999999999999876e+00
3.083564600000000064e+04,2.350000000000000089e+00
3.084515699999999924e+04,2.350000000000000089e+00
3.085467399999999907e+04,2.350000000000000089e+00
3.086419800000000032e+04,2.350000000000000089e+00
3.087372600000000239e+04,2.339999999999999858e+00
3.088326100000000224e+04,2.339999999999999858e+00
3.089280200000000332e+04,2.339999999999999858e+00
3.090234899999999834e+04,2.339999999999999858e+00
3.091190099999999802e+04,2.339999999999999858e+00
3.092145899999999892e+04,2.330000000000000071e+00
3.093102400000000125e+04,2.330000000000000071e+00
3.094059400000000096e+04,2.330000000000000071e+00
3.095016999999999825e+04,2.330000000000000071e+00
3.095975200000000041e+04,2.319999999999999840e+00
3.096934000000000378e+04,2.310000000000000053e+00
3.097893400000000111e+04,2.310000000000000053e+00
3.098853399999999965e+04,2.310000000000000053e+00
3.099813999999999942e+04,2.310000000000000053e+00
3.100775200000000041e+04,2.310000000000000053e+00
3.101737000000000262e+04,2.310000000000000053e+00
3.102699300000000221e+04,2.310000000000000053e+00
3.103662299999999959e+04,2.299999999999999822e+00
3.104625899999999820e+04,2.299999999999999822e+00
3.105590099999999802e+04,2.299999999999999822e+00
3.106554799999999886e+04,2.290000000000000036e+00
3.107520199999999750e+04,2.290000000000000036e+00
3.108486199999999735e+04,2.290000000000000036e+00
3.109452699999999822e+04,2.290000000000000036e+00
3.110419900000000052e+04,2.290000000000000036e+00
3.111387700000000041e+04,2.280000000000000249e+00
3.112356100000000151e+04,2.259999999999999787e+00
3.113325000000000000e+04,2.250000000000000000e+00
3.114294600000000355e+04,2.229999999999999982e+00
3.115264800000000105e+04,2.229999999999999982e+00
3.116235599999999977e+04,2.229999999999999982e+00
3.117206999999999971e+04,2.239999999999999769e+00
3.118179000000000087e+04,2.250000000000000000e+00
3.119151600000000326e+04,2.259999999999999787e+00
3.120124799999999959e+04,2.259999999999999787e+00
3.121098599999999715e+04,2.250000000000000000e+00
3.122073099999999977e+04,2.250000000000000000e+00
3.123048099999999977e+04,2.250000000000000000e+00
3.124023700000000099e+04,2.250000000000000000e+00
3.125000000000000000e+04,2.239999999999999769e+00
3.125976900000000023e+04,2.239999999999999769e+00
3.126954299999999785e+04,2.229999999999999982e+00
3.127932400000000052e+04,2.229999999999999982e+00
3.128911099999999715e+04,2.229999999999999982e+00
3.129890499999999884e+04,2.229999999999999982e+00
3.130870399999999790e+04,2.229999999999999982e+00
3.131850899999999820e+04,2.220000000000000195e+00
3.132832099999999991e+04,2.220000000000000195e+00
3.133813900000000285e+04,2.220000000000000195e+00
3.134796200000000317e+04,2.220000000000000195e+00
3.135779200000000128e+04,2.220000000000000195e+00
3.136762900000000081e+04,2.209999999999999964e+00
3.137747100000000137e+04,2.209999999999999964e+00
3.138731999999999971e+04,2.209999999999999964e+00
3.139717399999999907e+04,2.199999999999999734e+00
3.140703499999999985e+04,2.199999999999999734e+00
3.141690200000000186e+04,2.199999999999999734e+00
3.142677599999999802e+04,2.199999999999999734e+00
3.143665499999999884e+04,2.199999999999999734e+00
3.144654100000000108e+04,2.189999999999999947e+00
3.145643300000000090e+04,2.189999999999999947e+00
3.146633099999999831e+04,2.189999999999999947e+00
3.147623500000000058e+04,2.180000000000000160e+00
3.148614600000000064e+04,2.180000000000000160e+00
3.149606299999999828e+04,2.160000000000000142e+00
3.150598599999999715e+04,2.149999999999999911e+00
3.151591600000000108e+04,2.149999999999999911e+00
3.152585099999999875e+04,2.149999999999999911e+00
3.153579299999999785e+04,2.149999999999999911e+00
3.154574099999999817e+04,2.160000000000000142e+00
3.155569599999999627e+04,2.169999999999999929e+00
3.156565699999999924e+04,2.160000000000000142e+00
3.157562399999999616e+04,2.160000000000000142e+00
3.158559699999999793e+04,2.160000000000000142e+00
3.159557699999999750e+04,2.149999999999999911e+00
3.160556300000000192e+04,2.149999999999999911e+00
3.161555500000000029e+04,2.149999999999999911e+00
3.162555299999999988e+04,2.139999999999999680e+00
3.163555800000000090e+04,2.139999999999999680e+00
3.164556999999999971e+04,2.139999999999999680e+00
3.165558699999999953e+04,2.129999999999999893e+00
3.166561099999999715e+04,2.129999999999999893e+00
3.167564099999999962e+04,2.129999999999999893e+00
3.168567799999999988e+04,2.120000000000000107e+00
3.169572099999999773e+04,2.109999999999999876e+00
3.170577000000000407e+04,2.109999999999999876e+00
3.171582600000000093e+04,2.109999999999999876e+00
3.172588799999999901e+04,2.109999999999999876e+00
3.173595699999999852e+04,2.120000000000000107e+00
3.174603199999999924e+04,2.120000000000000107e+00
3.175611300000000119e+04,2.109999999999999876e+00
3.176620100000000093e+04,2.109999999999999876e+00
3.177629499999999825e+04,2.109999999999999876e+00
3.178639500000000407e+04,2.100000000000000089e+00
3.179650200000000041e+04,2.100000000000000089e+00
3.180661599999999817e+04,2.089999999999999858e+00
3.181673600000000079e+04,2.089999999999999858e+00
3.182686200000000099e+04,2.089999999999999858e+00
3.183699500000000262e+04,2.089999999999999858e+00
3.184713400000000183e+04,2.089999999999999858e+00
3.185727899999999863e+04,2.089999999999999858e+00
3.186743100000000049e+04,2.080000000000000071e+00
3.187759000000000015e+04,2.080000000000000071e+00
3.188775500000000102e+04,2.080000000000000071e+00
3.189792699999999968e+04,2.080000000000000071e+00
3.190810499999999956e+04,2.080000000000000071e+00
3.191828900000000067e+04,2.069999999999999840e+00
3.192847999999999956e+04,2.069999999999999840e+00
3.193867799999999988e+04,2.069999999999999840e+00
3.194888199999999779e+04,2.060000000000000053e+00
3.195909200000000055e+04,2.060000000000000053e+00
3.196930899999999747e+04,2.060000000000000053e+00
3.197953300000000309e+04,2.060000000000000053e+00
3.198976299999999901e+04,2.050000000000000266e+00
3.200000000000000000e+04,2.040000000000000036e+00
3.201024300000000221e+04,2.040000000000000036e+00
3.202049300000000221e+04,2.040000000000000036e+00
3.203075000000000000e+04,2.040000000000000036e+00
3.204101299999999901e+04,2.040000000000000036e+00
3.205128199999999924e+04,2.040000000000000036e+00
3.206155800000000090e+04,2.040000000000000036e+00
3.207184100000000035e+04,2.040000000000000036e+00
3.208213000000000102e+04,2.029999999999999805e+00
3.209242599999999948e+04,2.029999999999999805e+00
3.210272899999999936e+04,2.029999999999999805e+00
3.211303800000000047e+04,2.029999999999999805e+00
3.212335399999999936e+04,2.020000000000000018e+00
3.213367599999999948e+04,2.009999999999999787e+00
3.214400500000000102e+04,2.009999999999999787e+00
3.215434100000000035e+04,2.009999999999999787e+00
3.216468300000000090e+04,2.009999999999999787e+00
3.217503199999999924e+04,2.009999999999999787e+00
3.218538799999999901e+04,2.009999999999999787e+00
3.219575000000000000e+04,2.009999999999999787e+00
3.220611899999999878e+04,2.000000000000000000e+00
3.221649499999999898e+04,2.000000000000000000e+00
3.222687700000000041e+04,2.000000000000000000e+00
3.223726599999999962e+04,1.990000000000000213e+00
3.224766200000000026e+04,1.990000000000000213e+00
3.225806500000000233e+04,1.990000000000000213e+00
3.226847400000000198e+04,1.990000000000000213e+00
3.227888999999999942e+04,1.990000000000000213e+00
3.228931199999999808e+04,1.980000000000000204e+00
3.229974200000000201e+04,1.980000000000000204e+00
3.231017799999999988e+04,1.980000000000000204e+00
3.232062099999999919e+04,1.969999999999999973e+00
3.233106999999999971e+04,1.969999999999999973e+00
3.234152700000000186e+04,1.969999999999999973e+00
3.235199000000000160e+04,1.959999999999999964e+00
3.236245999999999913e+04,1.959999999999999964e+00
3.237293600000000151e+04,1.959999999999999964e+00
3.238342000000000189e+04,1.959999999999999964e+00
3.239390999999999985e+04,1.959999999999999964e+00
3.240440699999999924e+04,1.949999999999999956e+00
3.241491100000000006e+04,1.939999999999999947e+00
3.242542199999999866e+04,1.939999999999999947e+00
3.243593899999999849e+04,1.939999999999999947e+00
3.244646299999999974e+04,1.939999999999999947e+00
3.245699399999999878e+04,1.939999999999999947e+00
3.246753199999999924e+04,1.939999999999999947e+00
3.247807699999999750e+04,1.939999999999999947e+00
3.248862900000000081e+04,1.939999999999999947e+00
3.249918799999999828e+04,1.939999999999999947e+00
3.250975300000000061e+04,1.930000000000000160e+00
3.252032499999999709e+04,1.930000000000000160e+00
3.253090400000000227e+04,1.930000000000000160e+00
3.254148999999999796e+04,1.919999999999999929e+00
3.255208299999999872e+04,1.919999999999999929e+00
3.256268300000000090e+04,1.919999999999999929e+00
3.257329000000000087e+04,1.919999999999999929e+00
3.258390400000000227e+04,1.909999999999999920e+00
3.259452400000000125e+04,1.909999999999999920e+00
3.260515199999999822e+04,1.909999999999999920e+00
3.261578600000000006e+04,1.899999999999999911e+00
3.262642699999999968e+04,1.899999999999999911e+00
3.263707600000000093e+04,1.899999999999999911e+00
3.264773099999999977e+04,1.899999999999999911e+00
3.265839300000000003e+04,1.899999999999999911e+00
3.266906199999999808e+04,1.890000000000000124e+00
3.267973900000000140e+04,1.890000000000000124e+00
3.269042199999999866e+04,1.890000000000000124e+00
3.270111199999999735e+04,1.890000000000000124e+00
3.271180899999999747e+04,1.890000000000000124e+00
3.272251299999999901e+04,1.880000000000000115e+00
3.273322400000000198e+04,1.880000000000000115e+00
3.274394200000000274e+04,1.880000000000000115e+00
3.275466800000000148e+04,1.870000000000000107e+00
3.276540000000000146e+04,1.870000000000000107e+00
3.277613899999999558e+04,1.870000000000000107e+00
3.278688500000000204e+04,1.870000000000000107e+00
3.279763899999999558e+04,1.859999999999999876e+00
3.280839899999999761e+04,1.859999999999999876e+00
3.281916599999999744e+04,1.859999999999999876e+00
3.282994099999999889e+04,1.849999999999999867e+00
3.284072299999999814e+04,1.849999999999999867e+00
3.285151099999999860e+04,1.849999999999999867e+00
3.286230700000000070e+04,1.849999999999999867e+00
3.287311000000000058e+04,1.849999999999999867e+00
3.288391999999999825e+04,1.839999999999999858e+00
3.289473700000000099e+04,1.839999999999999858e+00
3.290556100000000151e+04,1.830000000000000071e+00
3.291639199999999983e+04,1.830000000000000071e+00
3.292723099999999977e+04,1.820000000000000062e+00
3.293807600000000093e+04,1.810000000000000053e+00
3.294892899999999645e+04,1.790000000000000036e+00
3.295978900000000431e+04,1.780000000000000027e+00
3.297065600000000268e+04,1.780000000000000027e+00
3.298152999999999884e+04,1.780000000000000027e+00
3.299241199999999662e+04,1.780000000000000027e+00
3.300330000000000291e+04,1.799999999999999822e+00
3.301419600000000355e+04,1.810000000000000053e+00
3.302509900000000198e+04,1.810000000000000053e+00
3.303600899999999820e+04,1.810000000000000053e+00
3.304692700000000332e+04,1.810000000000000053e+00
3.305785100000000239e+04,1.810000000000000053e+00
3.306878299999999581e+04,1.810000000000000053e+00
3.307972200000000157e+04,1.810000000000000053e+00
3.309066799999999785e+04,1.799999999999999822e+00
3.310162200000000303e+04,1.799999999999999822e+00
3.311258299999999872e+04,1.799999999999999822e+00
3.312355099999999948e+04,1.790000000000000036e+00
3.313452599999999802e+04,1.790000000000000036e+00
3.314550900000000547e+04,1.790000000000000036e+00
3.315649899999999616e+04,1.790000000000000036e+00
3.316749599999999919e+04,1.780000000000000027e+00
3.317850000000000000e+04,1.750000000000000222e+00
3.318951200000000244e+04,1.750000000000000222e+00
3.320053100000000268e+04,1.750000000000000222e+00
3.321155799999999726e+04,1.750000000000000222e+00
3.322259100000000035e+04,1.750000000000000222e+00
3.323363199999999779e+04,1.770000000000000018e+00
3.324468099999999686e+04,1.770000000000000018e+00
3.325573700000000099e+04,1.770000000000000018e+00
3.326679999999999563e+04,1.770000000000000018e+00
3.327786999999999534e+04,1.770000000000000018e+00
3.328894800000000396e+04,1.760000000000000009e+00
3.330003299999999581e+04,1.760000000000000009e+00
3.331112599999999657e+04,1.760000000000000009e+00
3.332222600000000239e+04,1.760000000000000009e+00
3.333333299999999872e+04,1.750000000000000222e+00
3.334444800000000396e+04,1.750000000000000222e+00
3.335556999999999971e+04,1.750000000000000222e+00
3.336669999999999709e+04,1.750000000000000222e+00
3.337783699999999953e+04,1.739999999999999769e+00
3.338898200000000361e+04,1.739999999999999769e+00
3.340013399999999820e+04,1.739999999999999769e+00
3.341129299999999785e+04,1.729999999999999982e+00
3.342245999999999913e+04,1.729999999999999982e+00
3.343363400000000547e+04,1.729999999999999982e+00
3.344481599999999889e+04,1.729999999999999982e+00
3.345600499999999738e+04,1.729999999999999982e+00
3.346720200000000477e+04,1.729999999999999982e+00
3.347840600000000268e+04,1.719999999999999973e+00
3.348961800000000221e+04,1.719999999999999973e+00
3.350083799999999610e+04,1.719999999999999973e+00
3.351206399999999849e+04,1.709999999999999964e+00
3.352329899999999907e+04,1.709999999999999964e+00
3.353454099999999744e+04,1.709999999999999964e+00
3.354579000000000087e+04,1.709999999999999964e+00
3.355704699999999866e+04,1.709999999999999964e+00
3.356831199999999808e+04,1.709999999999999964e+00
3.357958400000000256e+04,1.709999999999999964e+00
3.359086299999999756e+04,1.709999999999999964e+00
3.360215099999999802e+04,1.700000000000000178e+00
3.361344499999999971e+04,1.700000000000000178e+00
3.362474799999999959e+04,1.700000000000000178e+00
3.363605799999999726e+04,1.689999999999999947e+00
3.364737599999999657e+04,1.689999999999999947e+00
3.365870100000000093e+04,1.689999999999999947e+00
3.367003399999999965e+04,1.679999999999999938e+00
3.368137400000000343e+04,1.679999999999999938e+00
3.369272200000000157e+04,1.669999999999999929e+00
3.370407800000000134e+04,1.669999999999999929e+00
3.371544199999999546e+04,1.669999999999999929e+00
3.372681300000000192e+04,1.669999999999999929e+00
3.373819199999999546e+04,1.669999999999999929e+00
3.374957800000000134e+04,1.669999999999999929e+00
3.376097200000000157e+04,1.669999999999999929e+00
3.377237399999999616e+04,1.669999999999999929e+00
3.378378399999999965e+04,1.669999999999999929e+00
3.379520100000000093e+04,1.659999999999999920e+00
3.380662600000000384e+04,1.659999999999999920e+00
3.381805900000000111e+04,1.659999999999999920e+00
3.382949900000000343e+04,1.650000000000000133e+00
3.384094799999999668e+04,1.650000000000000133e+00
3.385240400000000227e+04,1.650000000000000133e+00
3.386386699999999837e+04,1.650000000000000133e+00
3.387533899999999994e+04,1.650000000000000133e+00
3.388681799999999930e+04,1.650000000000000133e+00
3.389830500000000029e+04,1.650000000000000133e+00
3.390980000000000291e+04,1.650000000000000133e+00
3.392130299999999988e+04,1.640000000000000124e+00
3.393281300000000192e+04,1.640000000000000124e+00
3.394433100000000559e+04,1.629999999999999893e+00
3.395585700000000361e+04,1.619999999999999885e+00
3.396739099999999598e+04,1.609999999999999876e+00
3.397893300000000454e+04,1.609999999999999876e+00
3.399048300000000017e+04,1.600000000000000089e+00
3.400204000000000087e+04,1.600000000000000089e+00
3.401360499999999593e+04,1.600000000000000089e+00
3.402517899999999645e+04,1.609999999999999876e+00
3.403676000000000204e+04,1.609999999999999876e+00
3.404834900000000198e+04,1.619999999999999885e+00
3.405994599999999627e+04,1.609999999999999876e+00
3.407155000000000291e+04,1.609999999999999876e+00
3.408316300000000047e+04,1.609999999999999876e+00
3.409478399999999965e+04,1.600000000000000089e+00
3.410641199999999662e+04,1.600000000000000089e+00
3.411804799999999523e+04,1.600000000000000089e+00
3.412969299999999930e+04,1.600000000000000089e+00
3.414134500000000116e+04,1.590000000000000080e+00
3.415300499999999738e+04,1.590000000000000080e+00
3.416467399999999907e+04,1.590000000000000080e+00
3.417635000000000582e+04,1.590000000000000080e+00
3.418803399999999965e+04,1.590000000000000080e+00
3.419972600000000239e+04,1.590000000000000080e+00
3.421142699999999604e+04,1.590000000000000080e+00
3.422313500000000204e+04,1.590000000000000080e+00
3.423485099999999511e+04,1.590000000000000080e+00
3.424657499999999709e+04,1.580000000000000071e+00
3.425830800000000454e+04,1.569999999999999840e+00
3.427004800000000250e+04,1.569999999999999840e+00
3.428179600000000210e+04,1.569999999999999840e+00
3.429355299999999988e+04,1.569999999999999840e+00
3.430531700000000274e+04,1.569999999999999840e+00
3.431708999999999651e+04,1.569999999999999840e+00
3.432887099999999919e+04,1.569999999999999840e+00
3.434065899999999965e+04,1.569999999999999840e+00
3.435245600000000559e+04,1.569999999999999840e+00
3.436426099999999860e+04,1.559999999999999831e+00
3.437607400000000052e+04,1.559999999999999831e+00
3.438789499999999680e+04,1.559999999999999831e+00
3.439972499999999854e+04,1.559999999999999831e+00
3.441156199999999808e+04,1.559999999999999831e+00
3.442340799999999581e+04,1.550000000000000044e+00
3.443526199999999517e+04,1.550000000000000044e+00
3.444712399999999616e+04,1.550000000000000044e+00
3.445899399999999878e+04,1.550000000000000044e+00
3.447087200000000303e+04,1.540000000000000036e+00
3.448275899999999820e+04,1.540000000000000036e+00
3.449465299999999843e+04,1.540000000000000036e+00
3.450655599999999686e+04,1.540000000000000036e+00
3.451846700000000419e+04,1.540000000000000036e+00
3.453038700000000244e+04,1.540000000000000036e+00
3.454231399999999849e+04,1.530000000000000027e+00
3.455425000000000000e+04,1.530000000000000027e+00
3.456619400000000314e+04,1.530000000000000027e+00
3.457814699999999721e+04,1.530000000000000027e+00
3.459010699999999633e+04,1.520000000000000018e+00
3.460207600000000093e+04,1.520000000000000018e+00
3.461405299999999988e+04,1.520000000000000018e+00
3.462603900000000431e+04,1.520000000000000018e+00
3.463803300000000309e+04,1.520000000000000018e+00
3.465003499999999622e+04,1.510000000000000009e+00
3.466204499999999825e+04,1.510000000000000009e+00
3.467406399999999849e+04,1.510000000000000009e+00
3.468609100000000035e+04,1.510000000000000009e+00
3.469812600000000384e+04,1.500000000000000000e+00
3.471016999999999825e+04,1.500000000000000000e+00
3.472222200000000157e+04,1.500000000000000000e+00
3.473428300000000309e+04,1.500000000000000000e+00
3.474635199999999895e+04,1.489999999999999991e+00
3.475842900000000373e+04,1.489999999999999991e+00
3.477051499999999942e+04,1.489999999999999991e+00
3.478260900000000402e+04,1.489999999999999991e+00
3.479471100000000297e+04,1.489999999999999991e+00
3.480682200000000012e+04,1.489999999999999991e+00
3.481894200000000274e+04,1.489999999999999991e+00
3.483106900000000314e+04,1.479999999999999982e+00
3.484320599999999831e+04,1.479999999999999982e+00
3.485534999999999854e+04,1.479999999999999982e+00
3.486750300000000425e+04,1.479999999999999982e+00
3.487966500000000087e+04,1.479999999999999982e+00
3.489183499999999913e+04,1.469999999999999973e+00
3.490401400000000285e+04,1.469999999999999973e+00
3.491620100000000093e+04,1.469999999999999973e+00
3.492839699999999721e+04,1.469999999999999973e+00
3.494060100000000239e+04,1.459999999999999964e+00
3.495281399999999849e+04,1.459999999999999964e+00
3.496503499999999622e+04,1.459999999999999964e+00
3.497726499999999942e+04,1.459999999999999964e+00
3.498950299999999697e+04,1.459999999999999964e+00
3.500175000000000000e+04,1.459999999999999964e+00
3.501400600000000122e+04,1.459999999999999964e+00
3.502626999999999680e+04,1.450000000000000178e+00
3.503854200000000128e+04,1.450000000000000178e+00
3.505082400000000052e+04,1.450000000000000178e+00
3.506311400000000140e+04,1.450000000000000178e+00
3.507541200000000390e+04,1.450000000000000178e+00
3.508771900000000460e+04,1.439999999999999947e+00
3.510003499999999622e+04,1.439999999999999947e+00
3.511236000000000058e+04,1.439999999999999947e+00
3.512469299999999930e+04,1.439999999999999947e+00
3.513703399999999965e+04,1.439999999999999947e+00
3.514938500000000204e+04,1.429999999999999938e+00
3.516174399999999878e+04,1.429999999999999938e+00
3.517411200000000099e+04,1.429999999999999938e+00
3.518648799999999756e+04,1.429999999999999938e+00
3.519887400000000343e+04,1.429999999999999938e+00
3.521126799999999639e+04,1.420000000000000151e+00
3.522366999999999825e+04,1.420000000000000151e+00
3.523608200000000215e+04,1.420000000000000151e+00
3.524850200000000041e+04,1.420000000000000151e+00
3.526093099999999686e+04,1.420000000000000151e+00
3.527336899999999878e+04,1.420000000000000151e+00
3.528581499999999505e+04,1.409999999999999920e+00
3.529827000000000407e+04,1.409999999999999920e+00
3.531073400000000402e+04,1.409999999999999920e+00
3.532320700000000215e+04,1.409999999999999920e+00
3.533568899999999849e+04,1.400000000000000133e+00
3.534818000000000029e+04,1.400000000000000133e+00
3.536067900000000373e+04,1.400000000000000133e+00
3.537318699999999808e+04,1.389999999999999902e+00
3.538570399999999790e+04,1.389999999999999902e+00
3.539822999999999593e+04,1.389999999999999902e+00
3.541076499999999942e+04,1.389999999999999902e+00
3.542330900000000111e+04,1.389999999999999902e+00
3.543586099999999715e+04,1.389999999999999902e+00
3.544842299999999523e+04,1.389999999999999902e+00
3.546099300000000221e+04,1.389999999999999902e+00
3.547357200000000012e+04,1.389999999999999902e+00
3.548616000000000349e+04,1.379999999999999893e+00
3.549875800000000163e+04,1.379999999999999893e+00
3.551136400000000140e+04,1.379999999999999893e+00
3.552397899999999936e+04,1.379999999999999893e+00
3.553660300000000279e+04,1.370000000000000107e+00
3.554923600000000442e+04,1.370000000000000107e+00
3.556187800000000425e+04,1.370000000000000107e+00
3.557452900000000227e+04,1.359999999999999876e+00
3.558718899999999849e+04,1.359999999999999876e+00
3.559985800000000017e+04,1.359999999999999876e+00
3.561253600000000006e+04,1.359999999999999876e+00
3.562522299999999814e+04,1.359999999999999876e+00
3.563791900000000169e+04,1.359999999999999876e+00
3.565062399999999616e+04,1.359999999999999876e+00
3.566333799999999610e+04,1.359999999999999876e+00
3.567606100000000151e+04,1.350000000000000089e+00
3.568879399999999441e+04,1.350000000000000089e+00
3.570153499999999622e+04,1.350000000000000089e+00
3.571428600000000006e+04,1.340000000000000080e+00
3.572704499999999825e+04,1.340000000000000080e+00
3.573981399999999849e+04,1.340000000000000080e+00
3.575259199999999691e+04,1.340000000000000080e+00
3.576537900000000081e+04,1.340000000000000080e+00
3.577817500000000291e+04,1.340000000000000080e+00
3.579098099999999977e+04,1.340000000000000080e+00
3.580379499999999825e+04,1.329999999999999849e+00
3.581661899999999878e+04,1.329999999999999849e+00
3.582945200000000477e+04,1.329999999999999849e+00
3.584229400000000169e+04,1.329999999999999849e+00
3.585514500000000407e+04,1.329999999999999849e+00
3.586800600000000122e+04,1.329999999999999849e+00
3.588087500000000000e+04,1.329999999999999849e+00
3.589375400000000081e+04,1.320000000000000062e+00
3.590664299999999639e+04,1.320000000000000062e+00
3.591954000000000087e+04,1.320000000000000062e+00
3.593244700000000012e+04,1.320000000000000062e+00
3.594536300000000483e+04,1.310000000000000053e+00
3.595828800000000047e+04,1.310000000000000053e+00
3.597122299999999814e+04,1.310000000000000053e+00
3.598416700000000128e+04,1.310000000000000053e+00
3.599712000000000262e+04,1.310000000000000053e+00
3.601008299999999872e+04,1.310000000000000053e+00
3.602305500000000029e+04,1.300000000000000044e+00
3.603603600000000006e+04,1.300000000000000044e+00
3.604902700000000186e+04,1.300000000000000044e+00
3.606202700000000186e+04,1.300000000000000044e+00
3.607503600000000006e+04,1.300000000000000044e+00
3.608805500000000029e+04,1.300000000000000044e+00
3.610108299999999872e+04,1.300000000000000044e+00
3.611412099999999919e+04,1.290000000000000036e+00
3.612716800000000512e+04,1.290000000000000036e+00
3.614022400000000198e+04,1.290000000000000036e+00
3.615329000000000087e+04,1.290000000000000036e+00
3.616636499999999796e+04,1.290000000000000036e+00
3.617945000000000437e+04,1.290000000000000036e+00
3.619254399999999441e+04,1.280000000000000027e+00
3.620564800000000105e+04,1.280000000000000027e+00
3.621876099999999860e+04,1.280000000000000027e+00
3.623188399999999820e+04,1.280000000000000027e+00
3.624501600000000326e+04,1.280000000000000027e+00
3.625815799999999581e+04,1.280000000000000027e+00
3.627130900000000111e+04,1.270000000000000018e+00
3.628447000000000116e+04,1.270000000000000018e+00
3.629764099999999598e+04,1.270000000000000018e+00
3.631082100000000355e+04,1.270000000000000018e+00
3.632400999999999476e+04,1.260000000000000009e+00
3.633720899999999529e+04,1.260000000000000009e+00
3.635041799999999785e+04,1.260000000000000009e+00
3.636363599999999860e+04,1.260000000000000009e+00
3.637686400000000140e+04,1.260000000000000009e+00
