# Measured spectrum of Vega from The Astronomical Journal, 127:3508-3515, 2004 June by R. C. Bohlin and R. L. Gilliland
# Wavelength [A],Flux [erg cm^-2 A^-1 s^-1]
4.851012700000000223e+03,3.731900000000000317e-09
4.853760000000000218e+03,3.404600000000000010e-09
4.856506300000000010e+03,3.020199999999999972e-09
4.859252999999999702e+03,2.600899999999999983e-09
4.861998999999999796e+03,2.324499999999999986e-09
4.864745600000000195e+03,2.493899999999999836e-09
4.867492000000000189e+03,2.879000000000000088e-09
4.870238999999999578e+03,3.255500000000000183e-09
4.872985399999999572e+03,3.563299999999999886e-09
4.875731399999999667e+03,3.838699999999999989e-09
4.878478000000000065e+03,4.072499999999999740e-09
4.881224599999999555e+03,4.274400000000000046e-09
4.883970699999999852e+03,4.425100000000000363e-09
4.886717300000000250e+03,4.535500000000000313e-09
4.889463399999999638e+03,4.603600000000000109e-09
4.892210000000000036e+03,4.663999999999999611e-09
4.894956000000000131e+03,4.729799999999999942e-09
4.897702599999999620e+03,4.775599999999999928e-09
4.900448699999999917e+03,4.810899999999999589e-09
4.903194999999999709e+03,4.836999999999999737e-09
4.905941399999999703e+03,4.860299999999999853e-09
4.908687500000000000e+03,4.846899999999999879e-09
4.911433600000000297e+03,4.863900000000000130e-09
4.914179699999999684e+03,4.866099999999999978e-09
4.916926000000000386e+03,4.873000000000000026e-09
4.919671999999999571e+03,4.846400000000000139e-09
4.922417999999999665e+03,4.835499999999999690e-09
4.925163999999999760e+03,4.819699999999999807e-09
4.927909999999999854e+03,4.866099999999999978e-09
4.930656200000000354e+03,4.881200000000000060e-09
4.933402299999999741e+03,4.876999999999999599e-09
4.936148400000000038e+03,4.860200000000000236e-09
4.938894000000000233e+03,4.873600000000000210e-09
4.941640000000000327e+03,4.854299999999999667e-09
4.944386000000000422e+03,4.854299999999999667e-09
4.947131999999999607e+03,4.862400000000000083e-09
4.949877999999999702e+03,4.865899999999999916e-09
4.952623499999999694e+03,4.844200000000000291e-09
4.955369599999999991e+03,4.825900000000000054e-09
4.958114999999999782e+03,4.830800000000000317e-09
4.960861299999999574e+03,4.825499999999999932e-09
4.963606999999999971e+03,4.821699999999999593e-09
4.966352499999999964e+03,4.808100000000000385e-09
4.969098600000000260e+03,4.801400000000000398e-09
4.971844000000000051e+03,4.807300000000000139e-09
4.974590000000000146e+03,4.809499999999999987e-09
4.977335399999999936e+03,4.791199999999999750e-09
4.980081000000000131e+03,4.798000000000000182e-09
4.982826699999999619e+03,4.773899999999999820e-09
4.985572299999999814e+03,4.768299999999999757e-09
4.988318000000000211e+03,4.758200000000000381e-09
4.991063500000000204e+03,4.746800000000000193e-09
4.993809000000000196e+03,4.752899999999999996e-09
4.996554699999999684e+03,4.736200000000000250e-09
4.999300000000000182e+03,4.733699999999999897e-09
5.002045399999999972e+03,4.711499999999999705e-09
5.004791000000000167e+03,4.704999999999999779e-09
5.007536000000000058e+03,4.719299999999999616e-09
5.010281699999999546e+03,4.713799999999999997e-09
5.013027000000000044e+03,4.683599999999999832e-09
5.015772500000000036e+03,4.657299999999999623e-09
5.018517600000000130e+03,4.618599999999999747e-09
5.021262700000000223e+03,4.629700000000000256e-09
5.024008300000000418e+03,4.663899999999999993e-09
5.026753399999999601e+03,4.678399999999999892e-09
5.029498499999999694e+03,4.668499999999999750e-09
5.032243699999999990e+03,4.650299999999999958e-09
5.034988999999999578e+03,4.637300000000000106e-09
5.037734000000000378e+03,4.621500000000000223e-09
5.040479000000000269e+03,4.611499999999999637e-09
5.043224000000000160e+03,4.609899999999999973e-09
5.045969000000000051e+03,4.605199999999999772e-09
5.048714399999999841e+03,4.596700000000000060e-09
5.051459499999999935e+03,4.573899999999999684e-09
5.054204600000000028e+03,4.563299999999999741e-09
5.056949700000000121e+03,4.530499999999999606e-09
5.059694300000000112e+03,4.532599999999999837e-09
5.062439500000000407e+03,4.546800000000000057e-09
5.065184000000000196e+03,4.550299999999999889e-09
5.067929000000000087e+03,4.551999999999999997e-09
5.070673999999999978e+03,4.545900000000000194e-09
5.073418999999999869e+03,4.520200000000000169e-09
5.076163599999999860e+03,4.531799999999999591e-09
5.078908000000000357e+03,4.539499999999999885e-09
5.081653299999999945e+03,4.529500000000000127e-09
5.084398000000000138e+03,4.524799999999999926e-09
5.087142600000000130e+03,4.515700000000000030e-09
5.089886999999999716e+03,4.496000000000000191e-09
5.092631999999999607e+03,4.490699999999999806e-09
5.095376500000000306e+03,4.472400000000000396e-09
5.098121000000000095e+03,4.458299999999999794e-09
5.100865700000000288e+03,4.456500000000000069e-09
5.103610399999999572e+03,4.453799999999999654e-09
5.106354999999999563e+03,4.451100000000000067e-09
5.109099000000000160e+03,4.448799999999999775e-09
5.111843799999999646e+03,4.448900000000000219e-09
5.114588399999999638e+03,4.436400000000000107e-09
5.117332500000000437e+03,4.430500000000000365e-09
5.120077000000000226e+03,4.425800000000000164e-09
5.122821299999999610e+03,4.413999999999999853e-09
5.125565999999999804e+03,4.403500000000000355e-09
5.128310000000000400e+03,4.395699999999999617e-09
5.131054000000000087e+03,4.387699999999999644e-09
5.133798999999999978e+03,4.379899999999999733e-09
5.136542999999999665e+03,4.372900000000000068e-09
5.139287000000000262e+03,4.361600000000000324e-09
5.142031200000000354e+03,4.361900000000000002e-09
5.144775400000000445e+03,4.344499999999999628e-09
5.147519500000000335e+03,4.340999999999999795e-09
5.150263700000000426e+03,4.330799999999999975e-09
5.153007999999999811e+03,4.316599999999999756e-09
5.155752000000000407e+03,4.304800000000000272e-09
5.158496000000000095e+03,4.296800000000000300e-09
5.161239700000000084e+03,4.288299999999999760e-09
5.163984000000000378e+03,4.260100000000000209e-09
5.166728000000000065e+03,4.208799999999999776e-09
5.169471700000000055e+03,4.150600000000000122e-09
5.172216000000000349e+03,4.166699999999999684e-09
5.174959499999999935e+03,4.204200000000000020e-09
5.177703000000000429e+03,4.227900000000000258e-09
5.180447299999999814e+03,4.219300000000000102e-09
5.183190999999999804e+03,4.181000000000000348e-09
5.185934599999999591e+03,4.175200000000000223e-09
5.188677999999999884e+03,4.194400000000000322e-09
5.191422400000000380e+03,4.203399999999999774e-09
5.194166000000000167e+03,4.208000000000000358e-09
5.196909700000000157e+03,4.193300000000000398e-09
5.199653299999999945e+03,4.196099999999999603e-09
5.202396499999999833e+03,4.202099999999999789e-09
5.205140000000000327e+03,4.201899999999999728e-09
5.207884000000000015e+03,4.183299999999999813e-09
5.210627400000000307e+03,4.174199999999999916e-09
5.213370600000000195e+03,4.177600000000000132e-09
5.216114300000000185e+03,4.171199999999999823e-09
5.218858000000000175e+03,4.166400000000000005e-09
5.221600999999999658e+03,4.162000000000000310e-09
5.224344000000000051e+03,4.138799999999999811e-09
5.227087999999999738e+03,4.121999999999999621e-09
5.229831000000000131e+03,4.100099999999999934e-09
5.232573999999999614e+03,4.096600000000000102e-09
5.235318000000000211e+03,4.085499999999999592e-09
5.238060999999999694e+03,4.088200000000000007e-09
5.240804000000000087e+03,4.101300000000000303e-09
5.243547400000000380e+03,4.100900000000000180e-09
5.246290500000000065e+03,4.091200000000000100e-09
5.249033699999999953e+03,4.084799999999999791e-09
5.251776399999999740e+03,4.091000000000000038e-09
5.254519500000000335e+03,4.099800000000000256e-09
5.257262700000000223e+03,4.080200000000000034e-09
5.260006000000000313e+03,4.064600000000000212e-09
5.262748499999999694e+03,4.047199999999999838e-09
5.265491699999999582e+03,4.021600000000000257e-09
5.268234400000000278e+03,4.017799999999999919e-09
5.270977499999999964e+03,4.015699999999999688e-09
5.273720000000000255e+03,4.003799999999999760e-09
5.276462999999999738e+03,3.992599999999999634e-09
5.279206000000000131e+03,3.999800000000000188e-09
5.281948699999999917e+03,4.001399999999999851e-09
5.284691399999999703e+03,3.990799999999999909e-09
5.287434000000000196e+03,3.993399999999999879e-09
5.290176999999999680e+03,3.995000000000000370e-09
5.292919399999999769e+03,3.982700000000000319e-09
5.295662000000000262e+03,3.978699999999999919e-09
5.298404999999999745e+03,3.965400000000000389e-09
5.301146999999999935e+03,3.968700000000000161e-09
5.303889600000000428e+03,3.966100000000000190e-09
5.306632300000000214e+03,3.953400000000000017e-09
5.309374499999999898e+03,3.953899999999999757e-09
5.312117000000000189e+03,3.945800000000000167e-09
5.314859400000000278e+03,3.920399999999999821e-09
5.317601999999999862e+03,3.889299999999999794e-09
5.320344000000000051e+03,3.892000000000000208e-09
5.323086400000000140e+03,3.900999999999999660e-09
5.325828599999999824e+03,3.889200000000000177e-09
5.328570999999999913e+03,3.868799999999999710e-09
5.331313000000000102e+03,3.869599999999999955e-09
5.334055000000000291e+03,3.876799999999999682e-09
5.336797400000000380e+03,3.869300000000000277e-09
5.341912000000000262e+03,3.871656300000000317e-09
5.347266999999999825e+03,3.874965699999999776e-09
5.352627000000000407e+03,3.870829399999999769e-09
5.357993000000000393e+03,3.855938200000000071e-09
5.363364999999999782e+03,3.831946999999999651e-09
5.368740999999999985e+03,3.814574399999999739e-09
5.374123999999999796e+03,3.811265000000000280e-09
5.379511000000000422e+03,3.805473999999999715e-09
5.384904000000000451e+03,3.792237999999999907e-09
5.390302999999999884e+03,3.783964999999999764e-09
5.395706000000000131e+03,3.769074000000000131e-09
5.401115999999999985e+03,3.747565000000000179e-09
5.406529999999999745e+03,3.730192000000000140e-09
5.411949999999999818e+03,3.726056000000000228e-09
5.417375000000000000e+03,3.721091999999999830e-09
5.422806999999999789e+03,3.711164700000000085e-09
5.428243000000000393e+03,3.696273700000000038e-09
5.433685000000000400e+03,3.689655500000000070e-09
5.439131999999999607e+03,3.684691899999999800e-09
5.444585000000000036e+03,3.675591799999999872e-09
5.450042999999999665e+03,3.663182600000000167e-09
5.455506999999999607e+03,3.650773500000000080e-09
5.460975999999999658e+03,3.640019000000000104e-09
5.466451000000000022e+03,3.630918999999999795e-09
5.471930999999999585e+03,3.621818799999999835e-09
5.477417000000000371e+03,3.608582299999999867e-09
5.482907000000000153e+03,3.598655200000000186e-09
5.488404000000000451e+03,3.588727799999999995e-09
5.493905999999999949e+03,3.578800399999999805e-09
5.499413999999999760e+03,3.568873200000000091e-09
5.504926999999999680e+03,3.555636700000000124e-09
5.510444999999999709e+03,3.546536600000000196e-09
5.515970000000000255e+03,3.540745700000000077e-09
5.521500000000000000e+03,3.529163899999999838e-09
5.527034999999999854e+03,3.509308999999999839e-09
5.532576000000000022e+03,3.495245400000000086e-09
5.538122000000000298e+03,3.491109000000000047e-09
5.543673999999999978e+03,3.485317999999999896e-09
5.549230999999999767e+03,3.475390899999999801e-09
5.554795000000000073e+03,3.465463500000000024e-09
5.560363999999999578e+03,3.455535999999999802e-09
5.565938000000000102e+03,3.443954199999999977e-09
5.571518000000000029e+03,3.430718000000000105e-09
5.577104000000000269e+03,3.421617900000000177e-09
5.582694000000000415e+03,3.412517799999999835e-09
5.588291000000000167e+03,3.399281299999999868e-09
5.593893000000000029e+03,3.391836000000000115e-09
5.599501000000000204e+03,3.384390299999999821e-09
5.605114999999999782e+03,3.375290299999999924e-09
5.610733000000000175e+03,3.365362900000000147e-09
5.616358000000000175e+03,3.352126599999999830e-09
5.621988000000000284e+03,3.342199200000000053e-09
5.627625000000000000e+03,3.334753799999999854e-09
5.633266999999999825e+03,3.326480900000000157e-09
5.638913999999999760e+03,3.316553700000000030e-09
5.644565999999999804e+03,3.305798999999999991e-09
5.650225999999999658e+03,3.295044500000000015e-09
5.655890000000000327e+03,3.282635299999999896e-09
5.661560000000000400e+03,3.271053400000000040e-09
5.667235999999999876e+03,3.264435200000000072e-09
5.672917000000000371e+03,3.256989599999999810e-09
5.678604000000000269e+03,3.247889499999999882e-09
5.684296999999999571e+03,3.237134999999999906e-09
5.689996000000000095e+03,3.227207600000000129e-09
5.695699999999999818e+03,3.218107599999999819e-09
5.701409999999999854e+03,3.209007499999999891e-09
5.707125000000000000e+03,3.199080300000000178e-09
5.712846999999999753e+03,3.189153000000000020e-09
5.718573999999999614e+03,3.180880199999999940e-09
5.724306999999999789e+03,3.171780200000000044e-09
5.730045000000000073e+03,3.162680100000000116e-09
5.735789999999999964e+03,3.153580000000000188e-09
5.741539999999999964e+03,3.143652700000000029e-09
5.747296000000000276e+03,3.132898200000000054e-09
5.753056999999999789e+03,3.122143399999999982e-09
5.758824999999999818e+03,3.113870699999999935e-09
5.764599000000000160e+03,3.104770700000000039e-09
5.770377000000000407e+03,3.095670600000000111e-09
5.776162000000000262e+03,3.085743199999999920e-09
5.781953000000000429e+03,3.075815999999999794e-09
5.787748999999999796e+03,3.066715999999999897e-09
5.793551000000000386e+03,3.058443299999999850e-09
5.799359000000000378e+03,3.049343199999999922e-09
5.805172999999999774e+03,3.040243200000000026e-09
5.810993000000000393e+03,3.031143100000000098e-09
5.816818000000000211e+03,3.022043000000000170e-09
5.822649000000000342e+03,3.012942999999999860e-09
5.828487000000000080e+03,3.003842999999999964e-09
5.834329999999999927e+03,2.994743000000000067e-09
5.840179000000000087e+03,2.986470199999999988e-09
5.846033999999999651e+03,2.978197199999999845e-09
5.851895000000000437e+03,2.968270000000000132e-09
5.857761000000000422e+03,2.958342699999999973e-09
5.863632999999999811e+03,2.949242600000000045e-09
5.869511999999999716e+03,2.940142600000000149e-09
5.875395999999999731e+03,2.929388000000000142e-09
5.881286000000000058e+03,2.918633300000000102e-09
5.887181999999999789e+03,2.901260600000000159e-09
5.893083999999999833e+03,2.882233100000000040e-09
5.898992000000000189e+03,2.879751300000000112e-09
5.904904999999999745e+03,2.883887800000000183e-09
5.910824999999999818e+03,2.878923999999999849e-09
5.916750000000000000e+03,2.870651299999999802e-09
5.922682999999999993e+03,2.863206000000000049e-09
5.928619999999999891e+03,2.854105800000000089e-09
5.934563000000000102e+03,2.845005800000000193e-09
5.940512999999999920e+03,2.837560199999999931e-09
5.946467999999999847e+03,2.828460100000000003e-09
5.952429000000000087e+03,2.817705600000000027e-09
5.958395999999999731e+03,2.806951000000000019e-09
5.964369999999999891e+03,2.800332599999999988e-09
5.970349000000000160e+03,2.793714600000000084e-09
5.976333999999999833e+03,2.782959900000000044e-09
5.982326000000000022e+03,2.773032699999999917e-09
5.988323000000000320e+03,2.766414399999999918e-09
5.994326000000000022e+03,2.758968800000000069e-09
6.000336000000000240e+03,2.751523499999999902e-09
6.006351999999999862e+03,2.743250699999999823e-09
6.012372999999999593e+03,2.732496000000000197e-09
6.018399000000000342e+03,2.724223300000000150e-09
6.024432999999999993e+03,2.717605000000000150e-09
6.030472999999999956e+03,2.710159699999999984e-09
6.036519000000000233e+03,2.703541399999999984e-09
6.042569999999999709e+03,2.694441300000000056e-09
6.048627999999999702e+03,2.685341300000000160e-09
6.054690999999999804e+03,2.677895699999999897e-09
